2023-10-15 17:14:55 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 25992 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-15 17:14:55 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-15 17:14:56 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-15 17:14:56 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-15 17:14:56 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-15 17:14:56 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-15 17:14:56 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-15 17:14:56 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 969 ms
2023-10-15 17:14:56 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-15 17:14:56 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-15 17:14:56 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.648 seconds (process running for 2.483)
2023-10-15 17:15:58 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-15 17:15:58 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-15 17:15:58 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-15 17:15:58 DEBUG Logger:75 - Writing Whole Map to file
2023-10-15 17:15:58 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
2023-10-15 17:18:14 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 18712 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-15 17:18:14 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-15 17:18:15 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-15 17:18:15 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-15 17:18:15 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-15 17:18:15 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-15 17:18:15 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-15 17:18:15 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 978 ms
2023-10-15 17:18:15 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-15 17:18:15 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-15 17:18:15 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.666 seconds (process running for 2.522)
2023-10-15 17:18:19 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-15 17:18:19 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-15 17:18:19 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-15 17:18:19 DEBUG Logger:75 - Writing Whole Map to file
2023-10-15 17:18:19 DEBUG Logger:76 - AllSkinsstring: {Skinhash=100.0}
2023-10-15 17:18:19 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
2023-10-15 17:20:22 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 5828 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-15 17:20:22 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-15 17:20:23 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-15 17:20:23 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-15 17:20:23 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-15 17:20:23 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-15 17:20:23 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-15 17:20:23 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 944 ms
2023-10-15 17:20:24 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-15 17:20:24 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-15 17:20:24 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.618 seconds (process running for 2.481)
2023-10-15 17:20:27 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-15 17:20:27 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
